2025-05-25 14:39:34.290 | main | INFO  | com.llf.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.9 with PID 23176 (D:\交易帮\后端源码\web-ai-project01\tlias-web-management\target\classes started by 梁骆富 in D:\交易帮\后端源码\web-ai-project01)
2025-05-25 15:35:57.056 | http-nio-8083-exec-9 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.EmpController.page(EmpQueryParam)执行耗时:16ms
2025-05-25 15:35:57.058 | http-nio-8083-exec-9 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:35:57.057918400, className=com.llf.controller.EmpController, methodName=page, methodParams=[EepQueryParam{name='', gender=null, begin=null, end=null, page=1, pageSize=10}], returnValue=com.llf.pojo.Result@35de533, costTime=16)
2025-05-25 15:35:57.062 | http-nio-8083-exec-9 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:35:58.185 | http-nio-8083-exec-2 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:35:58.185 | http-nio-8083-exec-1 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:35:58.185 | http-nio-8083-exec-2 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:35:58.185 | http-nio-8083-exec-1 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:35:58.185 | http-nio-8083-exec-1 | INFO  | com.llf.controller.DeptController - 各个职位的人数
2025-05-25 15:35:58.189 | http-nio-8083-exec-2 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.ReportController.getEmpGenderData()执行耗时:4ms
2025-05-25 15:35:58.190 | http-nio-8083-exec-2 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:35:58.190542900, className=com.llf.controller.ReportController, methodName=getEmpGenderData, methodParams=[], returnValue=com.llf.pojo.Result@18cad018, costTime=4)
2025-05-25 15:35:58.190 | http-nio-8083-exec-1 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.ReportController.getEmpJobDate()执行耗时:5ms
2025-05-25 15:35:58.191 | http-nio-8083-exec-1 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:35:58.191976800, className=com.llf.controller.ReportController, methodName=getEmpJobDate, methodParams=[], returnValue=com.llf.pojo.Result@6e7071a2, costTime=5)
2025-05-25 15:35:58.193 | http-nio-8083-exec-2 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:35:58.195 | http-nio-8083-exec-1 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:35:58.967 | http-nio-8083-exec-3 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:35:58.967 | http-nio-8083-exec-5 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:35:58.967 | http-nio-8083-exec-3 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:35:58.967 | http-nio-8083-exec-5 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:35:58.971 | http-nio-8083-exec-3 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.ReportController.studentDegreeData()执行耗时:4ms
2025-05-25 15:35:58.972 | http-nio-8083-exec-5 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.ReportController.studentCountData()执行耗时:5ms
2025-05-25 15:35:58.972 | http-nio-8083-exec-3 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:35:58.972188, className=com.llf.controller.ReportController, methodName=studentDegreeData, methodParams=[], returnValue=com.llf.pojo.Result@6ed0ee3, costTime=4)
2025-05-25 15:35:58.973 | http-nio-8083-exec-5 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:35:58.973184900, className=com.llf.controller.ReportController, methodName=studentCountData, methodParams=[], returnValue=com.llf.pojo.Result@5db7060b, costTime=5)
2025-05-25 15:35:58.975 | http-nio-8083-exec-3 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:35:58.976 | http-nio-8083-exec-5 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:35:59.653 | http-nio-8083-exec-4 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:35:59.653 | http-nio-8083-exec-4 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:35:59.669 | http-nio-8083-exec-4 | INFO  | com.llf.service.impl.OperateLogServiceImpl - 查询内容结果是:Page{count=true, pageNum=1, pageSize=15, startRow=0, endRow=15, total=129, pages=9, reasonable=false, pageSizeZero=false}[OperateLog(id=1, operateEmpName=null, operateTime=2025-05-11T16:07:19, className=com.llf.controller.LoginInfoController, methodName=login, methodParams=[Emp{id=null, username='shinaian', password='123456', name='null', gender=null, phone='null', job=null, salary=null, image='null', entryDate=null, deptId=null, createTime=null, updateTime=null, deptName='null', exprList=null}], returnValue=com.llf.pojo.Result@5496774b, costTime=13), OperateLog(id=2, operateEmpName=null, operateTime=2025-05-11T16:07:22, className=com.llf.controller.EmpController, methodName=allEmpList, methodParams=[], returnValue=com.llf.pojo.Result@7c561492, costTime=5), OperateLog(id=3, operateEmpName=null, operateTime=2025-05-11T16:07:22, className=com.llf.controller.ClazzController, methodName=getClazz, methodParams=[ClazzQueryParam{name='', begin=null, end=null, page=1, pageSize=10}], returnValue=com.llf.pojo.Result@1a67b87c, costTime=109), OperateLog(id=4, operateEmpName=null, operateTime=2025-05-11T16:07:23, className=com.llf.controller.ClazzController, methodName=list, methodParams=[], returnValue=com.llf.pojo.Result@57d98b8b, costTime=16), OperateLog(id=5, operateEmpName=null, operateTime=2025-05-11T16:07:24, className=com.llf.controller.StudentController, methodName=studentPage, methodParams=[StudentQueryParam(name=, degree=null, clazzId=null, page=1, pageSize=10)], returnValue=com.llf.pojo.Result@67f21bbd, costTime=50), OperateLog(id=6, operateEmpName=null, operateTime=2025-05-11T16:07:25, className=com.llf.controller.DeptController, methodName=list, methodParams=[], returnValue=com.llf.pojo.Result@43cd3174, costTime=8), OperateLog(id=7, operateEmpName=null, operateTime=2025-05-11T16:07:26, className=com.llf.controller.DeptController, methodName=list, methodParams=[], returnValue=com.llf.pojo.Result@26e84d85, costTime=6), OperateLog(id=8, operateEmpName=null, operateTime=2025-05-11T16:07:26, className=com.llf.controller.EmpController, methodName=page, methodParams=[EepQueryParam{name='', gender=null, begin=null, end=null, page=1, pageSize=10}], returnValue=com.llf.pojo.Result@dc32c8f, costTime=16), OperateLog(id=9, operateEmpName=null, operateTime=2025-05-11T16:07:29, className=com.llf.controller.ReportController, methodName=getEmpJobDate, methodParams=[], returnValue=com.llf.pojo.Result@48792a83, costTime=3), OperateLog(id=10, operateEmpName=null, operateTime=2025-05-11T16:07:29, className=com.llf.controller.ReportController, methodName=getEmpGenderData, methodParams=[], returnValue=com.llf.pojo.Result@71355f8, costTime=3), OperateLog(id=11, operateEmpName=null, operateTime=2025-05-11T16:07:32, className=com.llf.controller.ReportController, methodName=studentDegreeData, methodParams=[], returnValue=com.llf.pojo.Result@547ad727, costTime=2), OperateLog(id=12, operateEmpName=null, operateTime=2025-05-11T16:07:32, className=com.llf.controller.ReportController, methodName=studentCountData, methodParams=[], returnValue=com.llf.pojo.Result@47a8721b, costTime=3), OperateLog(id=13, operateEmpName=null, operateTime=2025-05-11T16:07:34, className=com.llf.controller.ReportController, methodName=studentCountData, methodParams=[], returnValue=com.llf.pojo.Result@35f76242, costTime=2), OperateLog(id=14, operateEmpName=null, operateTime=2025-05-11T16:07:34, className=com.llf.controller.ReportController, methodName=studentDegreeData, methodParams=[], returnValue=com.llf.pojo.Result@31c8a629, costTime=4), OperateLog(id=15, operateEmpName=null, operateTime=2025-05-11T16:08:18, className=com.llf.controller.ReportController, methodName=studentDegreeData, methodParams=[], returnValue=com.llf.pojo.Result@f07d80f, costTime=214)]
2025-05-25 15:35:59.672 | http-nio-8083-exec-4 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:38:20.791 | http-nio-8083-exec-6 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:38:20.792 | http-nio-8083-exec-7 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:38:20.792 | http-nio-8083-exec-6 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:38:20.792 | http-nio-8083-exec-7 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:38:20.792 | http-nio-8083-exec-7 | INFO  | com.llf.controller.ClazzController - 查询的条件为:ClazzQueryParam{name='', begin=null, end=null, page=1, pageSize=10}
2025-05-25 15:38:20.793 | http-nio-8083-exec-6 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.EmpController.allEmpList()执行耗时:1ms
2025-05-25 15:38:20.794 | http-nio-8083-exec-6 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:38:20.794606100, className=com.llf.controller.EmpController, methodName=allEmpList, methodParams=[], returnValue=com.llf.pojo.Result@342c1c2e, costTime=1)
2025-05-25 15:38:20.798 | http-nio-8083-exec-7 | INFO  | com.llf.service.impl.ClazzServiceImpl - 查询内容结果是:Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=5, pages=1, reasonable=false, pageSizeZero=false}[Clazz(id=3, name=嵌入式就业250期, room=110, beginDate=2024-06-15, endDate=2026-12-24, masterId=10, subject=6, createTime=2024-06-01T17:45:40, updateTime=2025-04-19T18:22:06, masterName=林冲, status=在读), Clazz(id=4, name=JavaEE就业166期, room=105, beginDate=2024-07-20, endDate=2024-02-20, masterId=20, subject=1, createTime=2024-06-01T17:46:10, updateTime=2024-06-01T17:46:10, masterName=阮小二, status=已结课), Clazz(id=5, name=大数据就业58期, room=209, beginDate=2024-08-01, endDate=2024-02-15, masterId=7, subject=3, createTime=2024-06-01T17:51:21, updateTime=2024-06-01T17:51:21, masterName=柴进, status=已结课), Clazz(id=8, name=Python就业10086期, room=101, beginDate=2023-06-01, endDate=2024-01-25, masterId=7, subject=1, createTime=2025-04-19T15:09:02, updateTime=2025-04-19T17:23:16, masterName=柴进, status=已结课), Clazz(id=9, name=JavaWeb就业版123期, room=2101, beginDate=2025-05-14, endDate=2027-06-30, masterId=null, subject=1, createTime=2025-05-13T14:15:13, updateTime=2025-05-13T14:15:13, masterName=null, status=在读)]
2025-05-25 15:38:20.798 | http-nio-8083-exec-7 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.ClazzController.getClazz(ClazzQueryParam)执行耗时:6ms
2025-05-25 15:38:20.798 | http-nio-8083-exec-6 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:38:20.799 | http-nio-8083-exec-7 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:38:20.799591700, className=com.llf.controller.ClazzController, methodName=getClazz, methodParams=[ClazzQueryParam{name='', begin=null, end=null, page=1, pageSize=10}], returnValue=com.llf.pojo.Result@38d44380, costTime=6)
2025-05-25 15:38:20.801 | http-nio-8083-exec-7 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:38:28.564 | SpringApplicationShutdownHook | INFO  | com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-05-25 15:38:28.569 | SpringApplicationShutdownHook | INFO  | com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-05-25 15:43:08.072 | main | INFO  | com.llf.TliasWebManagementApplication - Starting TliasWebManagementApplication using Java 17.0.9 with PID 30060 (D:\交易帮\后端源码\web-ai-project01\tlias-web-management\target\classes started by 梁骆富 in D:\交易帮\后端源码\web-ai-project01)
2025-05-25 15:43:08.075 | main | INFO  | com.llf.TliasWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-05-25 15:43:09.246 | main | INFO  | org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
2025-05-25 15:43:09.247 | main | INFO  | org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-05-25 15:43:09.248 | main | INFO  | org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2025-05-25 15:43:09.300 | main | INFO  | o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-05-25 15:43:10.490 | main | INFO  | org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
2025-05-25 15:43:10.524 | main | INFO  | com.llf.TliasWebManagementApplication - Started TliasWebManagementApplication in 2.833 seconds (process running for 3.382)
2025-05-25 15:43:15.933 | http-nio-8083-exec-1 | INFO  | o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-05-25 15:43:15.989 | http-nio-8083-exec-1 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:43:15.989 | http-nio-8083-exec-1 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor令牌合法，放行
2025-05-25 15:43:16.017 | http-nio-8083-exec-1 | INFO  | com.llf.controller.ClazzController - 查询的条件为:ClazzQueryParam{name='', begin=null, end=null, page=1, pageSize=10}
2025-05-25 15:43:16.099 | http-nio-8083-exec-1 | INFO  | com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-05-25 15:43:16.348 | http-nio-8083-exec-1 | INFO  | com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7bad623a
2025-05-25 15:43:16.349 | http-nio-8083-exec-1 | INFO  | com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-05-25 15:43:16.407 | http-nio-8083-exec-1 | INFO  | com.llf.service.impl.ClazzServiceImpl - 查询内容结果是:Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=5, pages=1, reasonable=false, pageSizeZero=false}[Clazz(id=3, name=嵌入式就业250期, room=110, beginDate=2024-06-15, endDate=2026-12-24, masterId=10, subject=6, createTime=2024-06-01T17:45:40, updateTime=2025-04-19T18:22:06, masterName=林冲, status=在读), Clazz(id=4, name=JavaEE就业166期, room=105, beginDate=2024-07-20, endDate=2024-02-20, masterId=20, subject=1, createTime=2024-06-01T17:46:10, updateTime=2024-06-01T17:46:10, masterName=阮小二, status=已结课), Clazz(id=5, name=大数据就业58期, room=209, beginDate=2024-08-01, endDate=2024-02-15, masterId=7, subject=3, createTime=2024-06-01T17:51:21, updateTime=2024-06-01T17:51:21, masterName=柴进, status=已结课), Clazz(id=8, name=Python就业10086期, room=101, beginDate=2023-06-01, endDate=2024-01-25, masterId=7, subject=1, createTime=2025-04-19T15:09:02, updateTime=2025-04-19T17:23:16, masterName=柴进, status=已结课), Clazz(id=9, name=JavaWeb就业版123期, room=2101, beginDate=2025-05-14, endDate=2027-06-30, masterId=null, subject=1, createTime=2025-05-13T14:15:13, updateTime=2025-05-13T14:15:13, masterName=null, status=在读)]
2025-05-25 15:43:16.411 | http-nio-8083-exec-1 | INFO  | com.llf.aop.RecordTimeAspect - 方法Result com.llf.controller.ClazzController.getClazz(ClazzQueryParam)执行耗时:393ms
2025-05-25 15:43:16.413 | http-nio-8083-exec-1 | INFO  | com.llf.aop.RecordTimeAspect - 记录操作日志：OperateLog(id=null, operateEmpName=施耐庵, operateTime=2025-05-25T15:43:16.413947400, className=com.llf.controller.ClazzController, methodName=getClazz, methodParams=[ClazzQueryParam{name='', begin=null, end=null, page=1, pageSize=10}], returnValue=com.llf.pojo.Result@621b3181, costTime=393)
2025-05-25 15:43:16.465 | http-nio-8083-exec-1 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor请求处理完毕
2025-05-25 15:43:18.003 | http-nio-8083-exec-2 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
2025-05-25 15:43:18.003 | http-nio-8083-exec-3 | INFO  | com.llf.interceptor.TokenInterceptor - Interceptor拦截到的id为:1
